ts,Dtree,nDtree,HK,HDT
1266238080,1.2315869548644794e-06,1.3065202686300228e-06,4.215176278203782e-06,4.106094426559119e-06
1266284160,1.0950242076270688e-06,1.4756002780569012e-06,5.527151397139789e-06,5.311587076275795e-06
1266330240,3.1656316676378743e-06,6.9473234156874726e-06,2.771930374569379e-05,1.5785540694653796e-05
1266376320,4.231941321432971e-06,1.119447002755785e-05,4.2668310370922e-05,4.203893443600876e-05
1266422400,2.40068862368758e-06,6.436519214003318e-06,2.379261026404791e-05,1.1640213817617241e-05
1266468480,1.7258782090277758e-06,5.789552660419261e-06,2.150890656969701e-05,8.583224541496759e-06
1266514560,1.4669806355662217e-06,4.252313570905594e-06,2.054067319138626e-05,8.731836769713713e-06
1266560640,3.4461028052566267e-06,4.267655038472838e-06,2.2404143310242668e-05,9.447402744713884e-06
1266606720,2.7280161238051926e-06,3.4431496382542683e-06,1.8600982661544788e-05,1.0415774796075049e-05
1266652800,4.4541651351379375e-06,1.3175825913379498e-05,4.360491882568826e-05,1.811574000410835e-05
1266698880,8.906978674242904e-06,1.5325299714936927e-05,4.6925671301667306e-05,2.7764458650658482e-05
1266744960,1.2110909222322368e-05,3.727476523324886e-05,8.608772752799289e-05,3.9822758391701373e-05
1266791040,9.961406425328796e-06,3.307012857852893e-05,9.585702862048756e-05,4.0949733230000916e-05
1266837120,7.061530236040678e-06,3.1557717351593325e-05,8.207000420693564e-05,4.128782799898724e-05
1266883200,1.4366181561260251e-05,4.605186766525294e-05,0.00011171853599301555,5.051971769518966e-05
1266929280,1.4180471497436348e-05,3.6909502364845823e-05,0.00010534537284423525,4.179555044498004e-05
1266975360,1.8069266509975583e-05,3.569115193668329e-05,8.666975793209619e-05,4.4225339143937046e-05
1267021440,9.46839179332858e-06,2.4799090964148422e-05,6.209556348998039e-05,2.646613935268042e-05
1267067520,8.096392952388458e-06,2.0915943904765227e-05,5.972323382630792e-05,2.8692829242413782e-05
1267113600,8.5489114432429e-06,2.1447387087378975e-05,6.030877085562723e-05,2.8902800661530134e-05
1267159680,7.185433781749099e-06,1.6149653060581064e-05,4.9431447656775325e-05,2.3842962383084865e-05
1267205760,6.03699055963557e-06,1.4303832803290203e-05,3.6016462802232466e-05,2.2166046735673814e-05
1267251840,1.1484948803768277e-05,1.679478063956456e-05,5.9819096273672144e-05,3.118381238657045e-05
